8802,2018/09/20,1.72,1.927
8804,2012/03/19,1.6,2.761
8806,2016/09/30,2.07,1.851
8809,2017/09/26,2.03,2.339
8815,2012/07/27,1.84,3.275
8815,2012/11/08,1.5,3.314
8830,2012/06/27,1.8,3.397
8830,2012/07/30,1.76,3.372
8834,2012/06/26,2.77,1.711
8840,2012/03/12,1.88,9.232
8905,2013/08/06,1.6,1.329
8933,2016/09/20,1.9,1.528
8933,2018/03/20,2.02,1.755
8951,2012/03/07,1.48,2.223
8951,2017/05/24,2.04,2.942
8952,2012/06/18,1.67,2.267
8953,2012/05/23,1.6,2.368
8953,2017/05/23,2.17,3.109
8955,2012/07/23,1.85,2.379
8957,2012/10/24,1.65,2.398
8959,2012/03/19,1.61,2.603
8959,2017/03/17,2.21,3.304
8962,2012/02/09,1.84,7.059
8962,2012/09/13,1.9,6.911
8966,2012/10/31,2.17,6.437
8972,2012/03/15,1.74,4.557
8972,2017/03/15,2.37,5.754
8978,2012/11/21,2.03,5.459
9001,2012/04/27,1.6,1.562
9001,2018/03/19,2.19,2.220
9001,2013/06/06,1.72,1.665
9005,2016/06/13,2.3,1.751
9005,2018/06/06,2.16,2.036
9006,2017/09/14,2.05,1.790
9007,2016/08/08,2.24,1.446
9007,2013/12/17,1.377,1.184
9008,2017/11/29,1.695,1.635
9009,2017/02/08,2.12,1.763
9009,2012/06/19,1.78,1.330
9009,2017/06/19,2.27,1.806
9020,2016/09/20,1.97,1.294
9020,2017/04/17,1.81,1.384
9020,2017/09/20,1.86,1.446
9020,2018/04/20,1.62,1.515
9020,2018/07/25,1.745,1.541
9020,2018/12/20,1.7,1.557
9021,2018/12/11,1.7,1.564
9022,2016/06/20,2.0,1.215
9022,2016/12/20,1.88,1.340
9022,2017/04/21,1.78,1.386
9022,2017/05/19,1.78,1.398
9022,2017/09/20,1.75,1.460
9022,2018/02/22,1.69,1.498
9022,2018/05/22,1.83,1.522
9023,2016/09/20,1.9,1.284
9023,2017/09/20,1.93,1.453
9023,2017/12/20,1.6,1.485
9031,2016/04/27,2.36,1.582
9031,2017/04/17,2.0,1.686
9031,2018/09/12,1.85,1.831
9041,2012/09/25,1.65,1.475
9042,2012/07/18,1.85,1.383
9044,2012/06/07,1.75,1.502
9044,2013/06/06,1.9,1.600
9045,2016/06/20,2.27,1.659
9048,2012/02/09,1.45,1.278
9048,2017/02/09,2.11,1.738
